producer;title;size;price;unit_price;url
ZAKŁADY CHEMICZNE UNIA;TYTAN Płyn uniwersalny odtłuszczający Cytrynowy 500 g;;;;https://mamyito.pl/produkt/tytan-plyn-uniwersalny-odtluszczajacy-cytrynowy-500-g
ZAKŁADY CHEMICZNE UNIA;TYTAN  Spray do usuwania przypaleń 500 g;;;;https://mamyito.pl/produkt/tytan-spray-do-usuwania-przypalen-500-g
FIRMA BRACIA URBANEK SP.J.;URBANEK Ćwikła z chrzanem 270 g;;;;https://mamyito.pl/produkt/cwikla-z-chrzanem-urbanek-270g
RECKITT BENCKISER POLAND S.A.;VANISH Odplamiacz do białych tkanin w żelu Oxi Action 1000 ml;;;;https://mamyito.pl/produkt/vanish-odplamiacz-do-bialych-tkanin-w-zelu-oxi-action-1000-ml
RECKITT BENCKISER POLAND S.A.;VANISH Odplamiacz do białych tkanin w żelu Oxi Action 100 ml;;;;https://mamyito.pl/produkt/vanish-odplamiacz-do-bialych-tkanin-w-zelu-oxi-action-100-ml
RECKITT BENCKISER POLAND S.A.;VANISH Odplamiacz do tkanin w żelu Oxi Action 1000 ml;;;;https://mamyito.pl/produkt/vanish-odplamiacz-do-tkanin-w-zelu-oxi-action-1000-ml
RECKITT BENCKISER POLAND S.A.;VANISH Odplamiacz do tkanin w żelu Oxi Action Pink 100 ml;;;;https://mamyito.pl/produkt/vanish-odplamiacz-do-tkanin-w-zelu-oxi-action-pink-100-ml
VELVET CARE SP. Z O.O.;VELVET Papier toaletowy nawilżany Camomile & Aloe Vera 42 listki;;;;https://mamyito.pl/produkt/papier-toaletowy-nawilzany-camomile-aloe-vera-42-listki-velvet
VELVET CARE SP. Z O.O.;VELVET Papier toaletowy nawilżany Junior 48 listków;;;;https://mamyito.pl/produkt/velvet-papier-toaletowy-nawilzany-junior-48-listkow
VELVET CARE SP. Z O.O.;VELVET Papier toaletowy nawilżany Pure 42 listki;;;;https://mamyito.pl/produkt/papier-toaletowy-nawilzany-pure-42-listki-velvet
VELVET CARE SP. Z O.O.;VELVET Papier toaletowy nawilżany Ultra Sensitive 48 listków;;;;https://mamyito.pl/produkt/velvet-papier-toaletowy-nawilzany-ultra-sensitive-48-listkow
VELVET CARE SP. Z O.O.;VELVET Papier toaletowy Rumianek i Aloes 8 rolek;;;;https://mamyito.pl/produkt/papier-toaletowy-rumianek-i-aloes-8-rolek-velvet
PROCTER AND GAMBLE DS POLSKA SP. Z O.O.;VENUS MASZ TROPICAL 3SZT;;;;https://mamyito.pl/produkt/gillette-venus-maszynki-do-golenia-tropical-3-szt
PHARMA C FOOD SP. Z O.O.;VENUS Pianka łagodząca do golenia Pro-Sensitive 200 ml;;;;https://mamyito.pl/produkt/pianka-lagodzaca-do-golenia-pro-sensitive-venus-200ml
PROCTER&GAMBLE;VENUS WKŁAD BREEZE FEM 4SZT;;;;https://mamyito.pl/produkt/gillette-venus-comfortglide-wklady-x4
PROCTER&GAMBLE;VIZIR Kapsułki do prania Alpejska Świeżość 22 szt.;;;;https://mamyito.pl/produkt/vizir-kapsulki-do-prania-alpejska-swiezosc-22-szt
PROCTER&GAMBLE;VIZIR Kapsułki do prania Color 22 szt.;;;;https://mamyito.pl/produkt/vizir-kapsulki-do-prania-color-22-szt
PROCTER AND GAMBLE DS POLSKA SP. Z O.O.;VIZIR Kapsułki do prania Color Platinum 18 szt.;;;;https://mamyito.pl/produkt/kapsulki-do-prania-color-platinum-18-szt-vizir-400g
PROCTER&GAMBLE;VIZIR PŁYN FAIRY EFFECT 1,98L 44W;;;;https://mamyito.pl/produkt/vizir-plyn-do-prania-fairy-effect-1980-ml
PROCTER&GAMBLE;VIZIR PŁYN KOLOR 2,25L 50W;;;;https://mamyito.pl/produkt/vizir-plyn-do-prania-color-2250-ml
PROCTER&GAMBLE;VIZIR PROSZEK ALPINE FRESH 60W 3,3KG;;;;https://mamyito.pl/produkt/proszek-do-prania-alpejska-swiezosc-vizir-3300g
PROCTER&GAMBLE;VIZIR PROSZEK KOLOR 60W 3,3KG;;;;https://mamyito.pl/produkt/proszek-do-prania-color-vizir-3300g
BUNGE POLSKA SP. Z O.O.;WAWRZYNIEC Hummus z pestkami dyni i słonecznika 180 g;;;;https://mamyito.pl/produkt/wawrzyniec-hummus-z-pestkami-dyni-i-slonecznika-180-g
"ZAKŁADY TŁUSZCZOWE ""KRUSZWICA"" S.A.";WAWRZYNIEC Pasta z ciecierzycą i pieprzem 180 g;;;;https://mamyito.pl/produkt/pasta-z-ciecierzyca-i-pieprzem-wawrzyniec-180g
BUNGE POLSKA SP. Z O.O.;WAWRZYNIEC Pasta z czerwoną papryką 180 g;;;;https://mamyito.pl/produkt/wawrzyniec-pasta-z-czerwona-papryka-180-g
BUNGE POLSKA SP. Z O.O.;WAWRZYNIEC Pasta ze słodką cebulką i suszonymi pomidorami 180 g;;;;https://mamyito.pl/produkt/wawrzyniec-pasta-ze-slodka-cebulka-i-suszonymi-pomidorami-180-g
BUNGE POLSKA SP. Z O.O.;WAWRZYNIEC Pasta z grillowaną cukinią i curry 180 g;;;;https://mamyito.pl/produkt/wawrzyniec-pasta-z-grillowana-cukinia-i-curry-180-g
"ZAKŁADY TŁUSZCZOWE ""KRUSZWICA"" S.A.";WAWRZYNIEC Pasta z grillowanym bakłażanem 180 g;;;;https://mamyito.pl/produkt/pasta-z-grillowanym-baklazanem-wawrzyniec-180g
"ZAKŁADY TŁUSZCZOWE ""KRUSZWICA"" S.A.";WAWRZYNIEC Pasta z suszonymi pomidorami i żurawiną 180 g;;;;https://mamyito.pl/produkt/pasta-z-suszonymi-pomidorami-i-zurawina-wawrzyniec-180g
NESTLÉ POLSKA S.A.;WINIARY Bulion drobiowy 160 g;;;;https://mamyito.pl/produkt/bulion-drobiowy-winiary-160g
NESTLÉ POLSKA S.A.;WINIARY Bulion Rosół drobiowy 12 kostek 120 g;;;;https://mamyito.pl/produkt/bulion-rosol-drobiowy-12-kostek-winiary-120g
NESTLÉ POLSKA S.A.;WINIARY Bulion warzywny 120 g;;;;https://mamyito.pl/produkt/winiary-bulion-warzywny-120-g
NESTLÉ POLSKA S.A.;WINIARY Majonez dekoracyjny 700 ml;;;;https://mamyito.pl/produkt/majonez-dekoracyjny-winiary-700ml
NESTLÉ POLSKA S.A.;WINIARY Majonez lekki 300 ml;;;;https://mamyito.pl/produkt/winiary-majonez-lekki-300-ml
NESTLÉ POLSKA S.A.;WINIARY Majonez Omega 3:6 300 ml;;;;https://mamyito.pl/produkt/winiary-majonez-omega-36-300-ml
NESTLÉ POLSKA S.A.;WINIARY Majonez z olejem awokado 300 ml;;;;https://mamyito.pl/produkt/winiary-majonez-z-olejem-awokado-300-ml
NESTLÉ POLSKA S.A.;WINIARY Sos czosnkowy 300 ml;;;;https://mamyito.pl/produkt/winiary-sos-czosnkowy-300-ml
NESTLÉ POLSKA S.A.;WINIARY Zupa ekspresowa barszcz czerwony 60 g;;;;https://mamyito.pl/produkt/zupa-ekspresowa-barszcz-czerwony-winiary-60g
FAKTORIA WIN;WINO FW 770 MILES ZINFANDEL C/W 0,75L;;;;https://mamyito.pl/produkt/wino-770-miles-czerwone-wytrawne-zinfandel-750ml
"SM „MLEKPOL"" W GRAJEWIE";ZAMBROWSKIE Mleko UHT 1,5% 1000 ml;;;;https://mamyito.pl/produkt/mleko-uht-15-zambrowskie-1000ml
"SM „MLEKPOL"" W GRAJEWIE";ZAMBROWSKIE Mleko UHT 3,2% 1000 ml;;;;https://mamyito.pl/produkt/mleko-uht-32-zambrowskie-1000ml
ZIAJA LTD ZAKŁAD PRODUKCJI LEKÓW SP. Z O.O.;ZIAJA Kremowe mydło pod prysznic Kozie Mleko 500 ml;;;;https://mamyito.pl/produkt/kremowe-mydlo-pod-prysznic-kozie-mleko-ziaja-500ml
ZIAJA LTD ZAKŁAD PRODUKCJI LEKÓW SP. Z O.O.;ZIAJA Kremowe mydło pod prysznic Masło kakaowe 500 ml;;;;https://mamyito.pl/produkt/kremowe-mydlo-pod-prysznic-maslo-kakaowe-ziaja-500ml
ZIAJA LTD ZAKŁAD PRODUKCJI LEKÓW SP. Z O.O.;ZIAJA Żel pod prysznic Mięta herbaciana 500 ml;;;;https://mamyito.pl/produkt/zel-pod-prysznic-mieta-herbaciana-ziaja-500ml
ZIAJA LTD ZAKŁAD PRODUKCJI LEKÓW SP. Z O.O.;ZIAJA Żel pod prysznic Oliwka 500 ml;;;;https://mamyito.pl/produkt/ziaja-zel-pod-prysznic-oliwka-500-ml
BUKAT SP. Z O.O.;ZIELENIAK Box warzyw na grilla 1 szt.;;;;https://mamyito.pl/produkt/zieleniak-box-warzyw-na-grilla-1-szt
ZOTT POLSKA SP. Z O.O.;ZOTT MONTE ORGINAL Deser mleczny z czekoladą i orzechami 150 g;;;;https://mamyito.pl/produkt/deser-mleczny-z-czekolada-i-orzechami-zott-monte-orginal-150g
ZOTT POLSKA SP. Z O.O.;ZOTT MONTE ORGINAL Deser mleczny z czekoladą i orzechami 4x100g 400 g;;;;https://mamyito.pl/produkt/deser-mleczny-z-czekolada-i-orzechami-4x100g-zott-monte-orginal-400g
ZOTT POLSKA SP. Z O.O.;ZOTT MONTE ORGINAL Deser z drażami kakaowymi Top Cup 70 g;;;;https://mamyito.pl/produkt/deser-z-drazami-kakaowymi-top-cup-zott-monte-orginal-70g
ZOTT POLSKA SP. Z O.O.;ZOTT MONTE ORIGINAL Deser mleczny z czekoladą i orzechami 6x55g;;;;https://mamyito.pl/produkt/deser-mleczny-z-czekolada-i-orzechami-6x55g-zoot-monte-original-330g
ZOTT POLSKA SP. Z O.O.;ZOTT MONTE WHITE Deser mleczny 150 g;;;;https://mamyito.pl/produkt/deser-mleczny-zott-monte-white-150g
MIESZKO S.A.;ZOZOLE HELLO ŻELO Żelki o smaku coli 75 g;;;;https://mamyito.pl/produkt/zozole-hello-zelo-zelki-o-smaku-coli-75-g
MIESZKO S.A.;ZOZOLE HELLO ŻELO Żelki o smaku owocowym Sticks 75 g;;;;https://mamyito.pl/produkt/zozole-hello-zelo-zelki-o-smaku-owocowym-sticks-75-g
MIESZKO S.A.;ZOZOLE HELLO ŻELO Żelki Rainbow 75 g;;;;https://mamyito.pl/produkt/zelki-rainbow-zozole-hello-zelo-75g
MIESZKO S.A.;ZOZOLE NETWORK Żelki owocowe 75 g;;;;https://mamyito.pl/produkt/zozole-network-zelki-owocowe-75-g
ŻYWIEC ZDRÓJ S.A. CIĘCINA;ŻYWIEC ZDRÓJ Woda źródlana niegazowana 6-pak 9000 ml;;;;https://mamyito.pl/produkt/zywiec-zdroj-woda-zrodlana-niegazowana-6-pak-9000-ml
;Zestaw CARLSBERG Piwo Pilsner butelka x20;;;;https://mamyito.pl/produkt/zestaw-carlsberg-piwo-pilsner-butelka-x20-multipak
;Aperol Spritz bezalkoholowy;;;;https://mamyito.pl/produkt/aperol-spritz-bezalkoholowy-multipak
;Bezglutenowe babeczki marchewkowe;;;;https://mamyito.pl/produkt/multipak-60
;Bezglutenowe ciasteczka owsiane z żurawiną;;;;https://mamyito.pl/produkt/multipak-59
;Bezglutenowe muffinki czekoladowe;;;;https://mamyito.pl/produkt/multipak-58
;Borówkowy Gordon's bezalkoholowy;;;;https://mamyito.pl/produkt/borowkowy-gordons-bezalkoholowy-multipak
;Chrupiące nuggetsy z kurczaka w panko;;;;https://mamyito.pl/produkt/multipak-195
;Ciasteczka korzenne;;;;https://mamyito.pl/produkt/ciasteczka-korzenne-multipak
;Ciemny sos pieczeniowy;;;;https://mamyito.pl/produkt/multipak-227
;Cuba Libre Virgin bezalkoholowy;;;;https://mamyito.pl/produkt/cuba-libre-virgin-bezalkoholowy-multipak
;Czekoladowa kasza manna;;;;https://mamyito.pl/produkt/multipak-236
;Czekoladowa owsianka z bananem i malinami;;;;https://mamyito.pl/produkt/multipak-27
;Czekoladowa owsianka z malinami, orzechami i skyrem;;;;https://mamyito.pl/produkt/multipak-28
;Czekoladowa owsianka z truskawkami;;;;https://mamyito.pl/produkt/multipak-30
;Domowe croissanty;;;;https://mamyito.pl/produkt/multipak-7
;Drink arbuzowy bezalkoholowy;;;;https://mamyito.pl/produkt/drink-arbuzowy-bezalkoholowy-multipak
;Ekspresowe pizzerinki z cukinii;;;;https://mamyito.pl/produkt/multipak-192
;Gin z Tonikiem bezalkoholowy;;;;https://mamyito.pl/produkt/gin-z-tonikiem-bezalkoholowy-multipak
;Gofry na serku homogenizowanym;;;;https://mamyito.pl/produkt/multipak-194
;Grzanki z dodatkiem sosu chrzanowego;;;;https://mamyito.pl/produkt/multipak-119
;Grzanki z serem z patelni;;;;https://mamyito.pl/produkt/multipak-114
;Grzanki z szynką i serem;;;;https://mamyito.pl/produkt/multipak-116
;Herbata chai;;;;https://mamyito.pl/produkt/herbata-chai-multipak
;Herbata z pomarańczą i goździkami;;;;https://mamyito.pl/produkt/herbata-z-pomarancza-i-gozdzikami-multipak
;Herbata z przyprawami korzennymi;;;;https://mamyito.pl/produkt/herbata-z-przyprawami-korzennymi-multipak
;Idealne ciasto na pierogi;;;;https://mamyito.pl/produkt/multipak-146
;Jajka w koszulce;;;;https://mamyito.pl/produkt/multipak-21
;Jajka z bekonem;;;;https://mamyito.pl/produkt/multipak-15
;Lody jogurtowe z malinami;;;;https://mamyito.pl/produkt/multipak-40
;Lody jogurtowe z mango;;;;https://mamyito.pl/produkt/multipak-39
;Makowiec;;;;https://mamyito.pl/produkt/makowiec-multipak
;Martini Floreale z Tonikiem bezalkoholowe;;;;https://mamyito.pl/produkt/martini-floreale-z-tonikiem-bezalkoholowe-multipak
;Martini Vibrante z Prosecco bezalkoholowe;;;;https://mamyito.pl/produkt/martini-vibrante-z-prosecco-bezalkoholowe-multipak
;Martini Vibrante z Tonikiem bezalkoholowe;;;;https://mamyito.pl/produkt/martini-vibrante-z-tonikiem-bezalkoholowe-multipak
;Pierogi z owocami;;;;https://mamyito.pl/produkt/multipak-149
;Podwójnie czekoladowa proteinowa owsianka;;;;https://mamyito.pl/produkt/multipak-23
;Rogaliki z serem i szpinakiem;;;;https://mamyito.pl/produkt/multipak-85
;Roladki z mięsa wieprzowego z farszem serowo-szpinakowym i sosem śmietanowym;;;;https://mamyito.pl/produkt/multipak-237
;Rollsy z serem i szynką;;;;https://mamyito.pl/produkt/multipak-77
;Ryżowe krokiety z mozzarellą i pieczarkami;;;;https://mamyito.pl/produkt/multipak-158
;Sałatka owocowa z sosem imbirowym;;;;https://mamyito.pl/produkt/multipak-127
;Sałatka z ogórkami kiszonymi, konserwowymi, z papryką i pomidorem;;;;https://mamyito.pl/produkt/multipak-212
;Sałatka z tuńczykiem, ciecierzycą i pomidorami;;;;https://mamyito.pl/produkt/multipak-221
;Słodkie rożki z nadzieniem owocowym;;;;https://mamyito.pl/produkt/multipak-79
;Świeża sałatka owocowa z dodatkiem jogurtu;;;;https://mamyito.pl/produkt/multipak-238
;Szarlotka na serku homogenizowanym;;;;https://mamyito.pl/produkt/multipak-193
;Tarta cytrynowa z bitą śmietaną bez pieczenia;;;;https://mamyito.pl/produkt/multipak-33
;Tarta czekoladowa z karmelem i orzechami bez pieczenia;;;;https://mamyito.pl/produkt/multipak-32
;Tarta na słono – ze szpinakiem, fetą i boczkiem;;;;https://mamyito.pl/produkt/multipak-36
;Tarta serowa z owocami bez pieczenia i wyrabiania ciasta;;;;https://mamyito.pl/produkt/multipak-31
;Tosty z masłem orzechowym i dżemem;;;;https://mamyito.pl/produkt/multipak-17
;Włoskie ciasteczka Sfogliatine;;;;https://mamyito.pl/produkt/multipak-14
;Włoskie rogaliki Cornetto;;;;https://mamyito.pl/produkt/multipak-9
;Zestaw na cukinię z grilla;;;;https://mamyito.pl/produkt/prosty-przepis-na-cukinie-z-grilla-multipak
;Zestaw na mini szaszłyki z mięsem;;;;https://mamyito.pl/produkt/multipak-82
;Zestaw na pieczarki faszerowane grillowanym kurczakiem;;;;https://mamyito.pl/produkt/multipak-5
;Zestaw Tradycyjny schabowy;;;;https://mamyito.pl/produkt/multipak-339
BUKAT SP. Z O.O.;ZIELENIAK Box owocowy egzotyczny 1 szt.;;;;https://mamyito.pl/produkt/zieleniak-box-owocowy-egzotyczny-1-szt
BUKAT SP. Z O.O.;ZIELENIAK Box owocowy standard 1 szt.;;;;https://mamyito.pl/produkt/zieleniak-box-owocowy-standard-1-szt
POL-MAK S.A. WYTWÓRNIA MAKARONU DOMOWEGO;POLMAK Makaron tradycyjny krajanka 4-jajeczny 250 g;;;;https://mamyito.pl/produkt/makaron-tradycyjny-krajanka-4-jajeczny-polmak-250g
;APEROL Aperitivo Spritz 11% 700 ml + MARTINI Wino Prosecco białe wytrawne 750 ml;;;;https://mamyito.pl/produkt/aperol-spritz-martini-prosecco-multipak
CENOS SP. Z O.O.;CENOS Ryż biały długi 4x100g x3;;;;https://mamyito.pl/produkt/ryz-bialy-dlugi-4x100g-x3-cenos
COCA-COLA HBC POLSKA SP. Z O.O.;COCA-COLA Napój gazowany puszka x4;;;;https://mamyito.pl/produkt/napoj-gazowany-puszka-coca-cola
COCA-COLA HBC POLSKA SP. Z O.O.;COCA-COLA ZERO Napój gazowany bez cukru puszka x4;;;;https://mamyito.pl/produkt/napoj-gazowany-bez-cukru-puszka-x4-coca-cola-zero
DARY NATURY SP. Z O.O.;DARY NATURY Borowik szlachetny suszony cały BIO 70 g;;;;https://mamyito.pl/produkt/dary-natury-borowik-szlachetny-suszony-caly-bio-70-g
;DZIK Energy drink klasyczny bez cukru 500ml + DZIK Energy drink o smaku tropikalnym bez cukru 500ml;;;;https://mamyito.pl/produkt/multipak-333
GALBANI;Ser Mozzarella x2;;;;https://mamyito.pl/produkt/ser-mozzarella-x2-galbani
Piekarnia Grzybki;GRZYBKI Bułka kajzerka x4;;;;https://mamyito.pl/produkt/bulka-kajzerka-x4-grzybki
;HEINEKEN Piwo jasne bezalkoholowe 3x500ml + MOGYI Słonecznik w skorupce o smaku cebulki ze śmietanką 70g x2 + MOGYI Orzeszki ziemne w skorupce o smaku serowym 60g x2;;;;https://mamyito.pl/produkt/multipak-335
OLDAR GROUP SP. Z O.O.;JAJA Z SOKOŁOWA Jaja z chowu na wolnym wybiegu rozmiar L 10 szt. x2;;;;https://mamyito.pl/produkt/jaja-z-chowu-na-wolnym-wybiegu-rozmiar-l-10-szt-x2-jaja-z-sokolowa
;Kasza manna z budyniem;;;;https://mamyito.pl/produkt/multipak-235
STORCK SP. Z O.O.;KNOPPERS Wafelek mleczno-orzechowy x3;;;;https://mamyito.pl/produkt/wafelek-mleczno-orzechowy-x3-knoppers
"ZAKŁADY TŁUSZCZOWE ""KRUSZWICA"" S.A.";KUJAWSKI Olej rzepakowy x2;;;;https://mamyito.pl/produkt/olej-rzepakowy-x2-kujawski
"SM „MLEKPOL"" W GRAJEWIE";ŁACIATE Mleko UHT 2% x3;;;;https://mamyito.pl/produkt/mleko-uht-2-x3-laciate
;Lipton 1,5l o smaku cytrynowym bez cukru + Lipton 1,5l o smaku zielonej herbaty bez cukru;;;;https://mamyito.pl/produkt/lipton-zero-cytryna-lipton-zero-green-mulitpak
LUBELLA;Makaron spaghetti x2;;;;https://mamyito.pl/produkt/makaron-spaghetti-x2-lubella
LUBELLA;Makaron świderki x2;;;;https://mamyito.pl/produkt/makaron-swiderki-x2-lubella
BARILLA POLAND SP. Z O.O.;MULINO BIANCO Ciastka z kremem orzechowo-kakaowym Baiocchi Nocciola 260 g;;;;https://mamyito.pl/produkt/mulino-bianco-ciastka-z-kremem-orzechowo-kakaowym-baiocchi-nocciola-260-g
OSHEE WORLD SP. Z O.O.;OSHEE DROP IN Koncentrat napoju o smaku maliny i grejpfruta 500 ml;;;;https://mamyito.pl/produkt/oshee-drop-in-koncentrat-napoju-o-smaku-maliny-i-grejpfruta-500-ml
;Paluch bawarski z serem i salami +  Sok Pomarańcza;;;;https://mamyito.pl/produkt/paluch-bawarski-z-serem-i-salami-sok-pomarancza-multipak
;Pepsi 1,5l + Pepsi 1,5l bez cukru + Lay's 130g o smaku paprykowym;;;;https://mamyito.pl/produkt/pepsi-pepsi-zero-lays-papryka-multipak
;Pepsi 1,5l x2 + Doritos 100g o smaku barbacue;;;;https://mamyito.pl/produkt/pepsi-x2-doritos-bbq-multipak
;Pepsi 1,5l x2 + Pizza Proste Historie z pieczarkami 415g;;;;https://mamyito.pl/produkt/pepsi-x2-pizza-z-pieczarkami-multipak
;Pepsi 1,5l x2 + Pizza Proste Historie z szynką i pieczarkami 420g x2;;;;https://mamyito.pl/produkt/pepsi-x2-pizza-z-szynka-i-pieczarkami-x2-multipak
;Pepsi bez cukru 0,85l x2 + Lay's zielona cebulka 130g;;;;https://mamyito.pl/produkt/pepsi-zero-x2-lays-zielona-cebulka-multipak
OKRĘGOWA SM W PIĄTNICY;PIĄTNICA Jogurt naturalny x3;;;;https://mamyito.pl/produkt/jogurt-naturalny-x3-piatnica
OKRĘGOWA SM W PIĄTNICY;PIĄTNICA Mleko Wiejskie Świeże 2% x3;;;;https://mamyito.pl/produkt/mleko-wiejskie-swieze-2-x3-piatnica
OKRĘGOWA SM W PIĄTNICY;PIĄTNICA Serek Wiejski naturalny x3;;;;https://mamyito.pl/produkt/serek-wiejski-naturalny-x3-piatnica
;Pizzerinki z cukinii;;;;https://mamyito.pl/produkt/multipak-191
LACTALIS POLSKA SP. Z O.O.;PRESIDENT Ser Camembert naturalny x3;;;;https://mamyito.pl/produkt/ser-camembert-naturalny-x3-president
;Przepis na domowe lody truskawkowe;;;;https://mamyito.pl/produkt/multipak-297
PUTKA SP. Z O.O.;PUTKA Bułka grahamka x4;;;;https://mamyito.pl/produkt/bulka-grahamka-x4-putka
PUTKA SP. Z O.O.;PUTKA Bułka sznytka x4;;;;https://mamyito.pl/produkt/bulka-sznytka-x4-putka
PUTKA SP. Z O.O.;PUTKA Chleb zwykły krojony x2;;;;https://mamyito.pl/produkt/chleb-zwykly-krojony-x2-putka
ZUH ROBICO;ROBICO Kefir tradycyjny x3;;;;https://mamyito.pl/produkt/kefir-tradycyjny-x3-robico
;Roladki drobiowe z kurczaka z farszem suszonymi pomidorami i serem mozzarella z sosem pomidorowym;;;;https://mamyito.pl/produkt/multipak-240
"SM „MLEKPOL"" W GRAJEWIE";ROLMLECZ Serek homogenizowany czekoladowy x3;;;;https://mamyito.pl/produkt/serek-homogenizowany-czekoladowy-x3-rolmlecz
"SM „MLEKPOL"" W GRAJEWIE";ROLMLECZ Serek homogenizowany o smaku wanilii x3;;;;https://mamyito.pl/produkt/serek-homogenizowany-o-smaku-wanilii-x3-rolmlecz
"SM „MLEKPOL"" W GRAJEWIE";ROLMLECZ Serek homogenizowany truskawkowy x3;;;;https://mamyito.pl/produkt/serek-homogenizowany-truskawkowy-x3-rolmlecz
;Sałatka z kaszą, pomidorami i oliwą;;;;https://mamyito.pl/produkt/multipak-259
;Sałatka z rukolą, prosciutto i mozarellą;;;;https://mamyito.pl/produkt/multipak-205
;Sorbet truskawkowy;;;;https://mamyito.pl/produkt/multipak-76
MLECZARNIA „TUREK SP. Z O.O.;TUREK CAMEMBERT Ser pleśniowy z ziołamy x3;;;;https://mamyito.pl/produkt/ser-plesniowy-z-ziolami-x3-turek-camembert
MWS SP. Z O.O., SP.K.;TYMBARK Napój gazowany o smaku mango cytryna jabłko 330 ml;;;;https://mamyito.pl/produkt/tymbark-napoj-gazowany-o-smaku-mango-cytryna-jablko-330-ml
;TYSKIE Piwo jasne pełne x4+ Lay's papryka 130g + Lay's zielona cebulka 130g;;;;https://mamyito.pl/produkt/multipak-319
;Zestaw HEINEKEN Piwo jasne 500ml x3 + MOGYI Słonecznik w skorupce o smaku cebulki ze śmietanką 70g x2 + MOGYI Orzeszki ziemne w skorupce o smaku serowym 60g x2;;;;https://mamyito.pl/produkt/multipak-334
;Zestaw Lay's paprykowe 130g x4;;;;https://mamyito.pl/produkt/multipak-327
;Zestaw Lay's zielona cebulka 130g x2 + Lay's solone 130g x2;;;;https://mamyito.pl/produkt/multipak-323
;Zestaw LECH Piwo jasne 4x500 ml + Lay's paprykowe 130g + Lay's solone 130g;;;;https://mamyito.pl/produkt/multipak-325
;Zestaw na sałatkę z mango i awokado;;;;https://mamyito.pl/produkt/multipaki-2
;Zestaw PEPSI COLA Napój gazowany 1,5l x2 + DORITOS Chipsy nachos o smaku serowym 100g x2;;;;https://mamyito.pl/produkt/multipak-321
;Zestaw PEPSI COLA Napój gazowany 1,5 ml x2 + FELIX Orzeszki ziemne smażone i solone 140g + MOGYI Popcorn do mikrofali solony 80g;;;;https://mamyito.pl/produkt/multipak-338
;Zestaw PEPSI COLA Napój gazowany bez cukru 1,5l x2 + DORITOS Chipsy nachos o smaku ostrej papryki 100g x2;;;;https://mamyito.pl/produkt/multipak-322
;Zestaw PERONI Piwo Nastro Azzurro bezalkoholowe x4;;;;https://mamyito.pl/produkt/peroni-piwo-nastro-azzurro-00-x4-multipak
;Zestaw PERONI Piwo Nastro Azzurro x4;;;;https://mamyito.pl/produkt/peroni-piwo-nastro-azzurro-x4-multipak
;Zestaw TYSKIE Piwo bezalkoholowe x4 + Lay's papryka 130g + Lay's zielona cebulka 130g;;;;https://mamyito.pl/produkt/multipak-320
;Zestaw WARKA Piwo Classic jasne 4x500ml + LAY'S MAX STRONG o smaku sera i ostrej papryki 120g + LAY'S MAX STRONG o smaku chilli i limonki 120g;;;;https://mamyito.pl/produkt/multipak-324
;Zestaw Whisky Grants Blend Szkocka 700ml + Coca Cola 1,5l;;;;https://mamyito.pl/produkt/grants-whisky-coca-cola-multipak
;Zestaw Whisky Grants Blend Szkocka 700ml + Coca Cola Zero 1,5l;;;;https://mamyito.pl/produkt/multipak
ZOTT POLSKA SP. Z O.O.;ZOTT PRIMO Jogurt naturalny x4;;;;https://mamyito.pl/produkt/jogurt-naturalny-x4-zott-primo
AKSAM SP. Z O.O., SP.K.;BESKIDZKIE Paluchy z sezamem 100 g;;;;https://mamyito.pl/produkt/paluchy-z-sezamem-beskidzkie-100g
OKRĘGOWA SM W PIĄTNICY;PIĄTNICA Jogurt naturalny 2% 180 g;;;;https://mamyito.pl/produkt/jogurt-naturalny-2-piatnica-180g
Vici Group sp. z o.o.;VICI Łosoś wędzony plastrowany 100g;;;;https://mamyito.pl/produkt/losos-wedzony-plastrowany-vici-100g
COCA-COLA HBC POLSKA SP. Z O.O.;COCA-COLA Napój gazowany 1500 ml;;;;https://mamyito.pl/produkt/napoj-gazowany-coca-cola-1500ml
UNILEVER POLSKA SP. Z O.O.;DOMESTOS Płyn do WC Pine 1000 ml;;;;https://mamyito.pl/produkt/plyn-do-wc-pine-domestos-1000ml
LOTTE WEDEL SP. Z O.O.;E. WEDEL Czekolada klasyczna mleczna 90 g;;;;https://mamyito.pl/produkt/czekolada-klasyczna-mleczna-e-wedel-90g
MW FOOD SP. Z O.O., SP.K.;KRAKUS Zupa barszcz czerwony 1000 ml;;;;https://mamyito.pl/produkt/zupa-barszcz-czerwony-krakus-1000ml
MW FOOD SP. Z O.O., SP.K.;LUBELLA Makaron świderki 400 g;;;;https://mamyito.pl/produkt/makaron-swiderki-lubella-400g
SM MLEKOVITA;MLEKOVITA Masło klarowane 500 g;;;;https://mamyito.pl/produkt/maslo-klarowane-mlekovita-500g
SM MLEKOVITA;MLEKOVITA Ser Gouda w plastrach 150 g;;;;https://mamyito.pl/produkt/ser-gouda-w-plastrach-mlekovita-150g
SPÓŁDZIELNIA PRACY MUSZYNIANKA;MUSZYNIANKA Niskonasycona CO2 naturalna woda mineralna 600 ml;;;;https://mamyito.pl/produkt/niskonasycona-co2-naturalna-woda-mineralna-muszynianka-600ml
